NCOLS	140
NROWS	60
XLLCORNER	3
YLLCORNER	53
CELLSIZE	0.05
NODATA_VALUE	-9999.0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	9	14	24	20	20	4	14	1	1	5	9	12	16	11	6	4	9	9	6	38	8	22	23	37	45	37	15	39	44	27	25	65	33	72	68	85	131	88	53	20	12	20	4	1	6	1	3	3	7	6	1	1	2	1	1	1	3	0	0	0	0	0	1	10	9	19	2	1	0	3	1	19	2	7	21	50	86	96	127	48	20	21	8	17	29	12	2	2	1	1	6	99	248	181	177	157	154	259	881	484	392	226	217	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	35	22	10	17	10	16	2	1	3	2	6	4	32	53	50	39	43	23	30	25	42	44	29	59	32	22	24	21	26	2	31	50	69	170	205	184	108	104	55	56	33	33	29	37	27	16	29	38	32	18	8	8	9	4	2	1	4	3	0	2	0	0	0	0	0	0	0	3	1	0	0	6	13	7	15	32	56	67	138	47	10	0	2	28	2	8	5	0	1	4	7	17	11	125	280	535	384	175	31	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	30	29	22	20	11	0	3	12	1	10	6	8	25	28	14	20	12	40	21	23	39	14	34	24	39	10	21	14	11	43	56	127	222	303	263	233	224	138	95	119	115	116	127	139	150	206	173	144	101	71	40	44	33	31	14	5	1	1	10	9	1	7	0	1	1	1	2	3	2	2	25	12	14	13	31	53	30	36	29	53	6	5	14	1	1	4	37	43	60	37	29	41	141	159	320	131	68	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	20	13	17	5	26	13	10	1	7	3	9	28	13	7	23	17	29	19	29	37	19	33	50	31	28	26	12	67	26	66	83	124	202	181	254	252	263	210	158	76	43	54	100	135	156	218	176	161	128	100	62	71	52	40	25	15	7	6	14	1	3	2	14	16	14	3	5	4	4	15	2	11	4	11	6	12	13	9	43	40	30	27	19	54	48	60	74	62	47	94	81	90	184	126	139	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	2	3	5	2	7	4	0	1	3	7	33	2	11	4	7	4	27	4	4	44	16	21	16	41	70	64	58	149	143	159	123	174	201	180	289	277	248	152	46	12	24	8	0	43	123	145	130	111	101	73	94	102	51	26	18	43	8	23	4	5	22	5	8	5	2	5	6	12	10	9	18	1	0	0	6	1	6	5	30	54	9	2	17	58	24	43	73	142	97	81	70	41	112	222	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	2	0	0	0	0	0	2	0	1	0	1	0	0	4	1	2	0	26	4	2	3	0	3	3	20	9	4	0	20	4	10	2	29	30	12	21	27	79	42	67	46	90	105	88	82	119	140	171	175	194	174	163	160	146	125	61	1	59	133	121	111	103	95	91	29	109	120	32	23	17	3	1	1	0	1	0	0	4	10	2	3	3	6	0	0	0	0	0	0	0	0	4	27	123	110	85	33	49	69	60	101	58	101	31	55	32	2	98	118	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	3	0	1	2	0	1	1	1	1	1	2	0	0	0	0	0	0	2	10	27	14	17	0	1	5	4	19	3	9	10	16	4	16	4	21	24	32	43	36	16	9	13	20	55	101	81	98	130	103	130	133	118	153	123	126	152	166	168	164	191	172	149	110	72	5	7	136	152	44	14	8	1	6	2	0	9	4	2	1	0	0	1	1	0	0	1	0	0	0	1	0	9	2	14	42	112	50	28	41	53	59	37	87	100	41	30	18	12	5	10	33	19	35	9	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	2	0	1	2	0	0	0	0	1	0	0	0	11	0	3	2	8	25	0	15	2	8	5	6	4	7	9	8	13	7	3	5	2	4	17	31	28	29	55	23	8	14	7	14	53	83	54	63	120	95	117	118	111	96	132	110	131	182	210	226	196	137	22	0	1	1	116	169	52	12	6	8	13	13	4	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	4	9	16	33	47	40	47	35	33	48	15	33	143	13	7	39	7	0	0	3	9	17	1	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0	0	3	0	0	0	0	0	0	0	1	0	6	0	0	9	0	8	18	8	12	38	6	6	1	12	4	7	15	18	30	1	5	3	3	2	4	14	32	49	23	12	19	27	43	85	79	32	28	52	55	117	112	114	108	45	95	136	167	200	174	129	176	126	83	43	16	99	101	42	6	16	9	5	10	4	1	0	2	0	1	0	0	1	3	8	13	51	31	27	10	2	5	9	10	32	60	69	84	69	52	20	76	64	15	29	122	17	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	3	2	0	1	0	0	1	0	1	2	4	0	3	0	3	0	5	0	1	16	12	6	12	3	10	4	9	4	13	10	14	3	2	13	8	14	15	19	15	4	9	7	3	2	22	20	18	17	58	94	128	99	123	52	37	72	46	118	151	188	88	55	112	141	142	163	150	127	36	15	20	4	2	5	9	4	7	5	1	8	21	20	8	17	7	24	20	41	13	5	18	15	5	46	137	64	126	33	40	47	23	128	43	16	26	45	39	14	0	2	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	1	2	1	1	0	0	0	0	0	13	2	4	27	18	4	14	2	0	9	12	9	6	14	15	11	9	2	4	6	5	9	2	3	11	13	1	10	22	3	21	19	10	5	14	9	27	33	31	62	83	91	79	67	62	59	82	118	113	123	181	39	29	20	58	22	47	32	61	7	7	8	4	12	3	9	4	0	3	0	0	0	0	8	47	25	25	19	10	1	1	0	13	10	33	60	48	116	95	34	39	61	175	4	1	1	2	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2	1	1	1	1	2	0	0	0	0	15	1	4	15	4	1	0	3	20	20	7	9	5	3	3	5	6	11	14	3	0	14	7	2	2	5	0	5	15	10	11	25	15	4	21	6	7	10	28	20	37	57	15	16	41	48	67	46	63	102	128	73	40	25	12	83	79	32	22	16	7	4	21	17	5	1	2	0	0	0	0	0	0	1	19	14	30	9	4	0	0	1	37	92	36	18	16	146	84	86	51	142	81	1	0	0	0	0	2	2	4	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12
2	5	1	3	2	0	4	1	0	2	4	1	4	4	3	7	11	6	34	14	3	5	11	18	8	4	9	9	0	4	1	7	1	18	16	2	2	2	6	9	54	10	30	5	13	3	28	9	8	3	29	11	4	15	20	16	22	25	82	55	84	70	41	21	14	13	11	14	3	16	8	7	6	2	6	2	4	0	0	0	0	0	0	11	24	28	3	13	5	0	0	0	4	28	70	112	32	25	59	50	25	72	92	102	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	3	2	0	1	16	2	3	2	1	10	2	14	9	6	11	5	3	8	38	7	16	24	33	23	26	21	9	2	12	7	14	6	9	1	4	8	5	5	7	19	9	4	15	9	4	1	14	15	7	8	4	8	8	6	18	11	30	20	51	23	25	50	25	25	12	8	54	26	18	15	5	1	7	6	1	0	0	0	0	0	1	11	2	4	2	1	1	0	0	0	0	1	5	15	41	39	50	119	27	37	86	27	30	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10
19	11	15	0	1	0	1	0	3	2	1	3	2	1	3	20	25	4	12	9	11	16	27	29	31	31	8	41	1	4	2	8	5	7	2	1	7	3	8	8	5	3	14	10	5	7	6	7	2	0	1	3	6	11	18	17	9	5	7	21	26	25	10	9	14	7	40	16	13	31	22	11	9	3	4	0	0	0	2	0	14	9	2	4	1	1	0	0	0	0	0	0	3	0	6	2	23	63	82	45	18	120	46	49	44	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	4	7	15	27
28	18	15	6	2	8	2	0	1	1	1	0	1	2	3	1	12	6	11	2	3	4	5	19	59	23	23	13	9	11	11	0	4	1	0	1	2	6	5	4	6	8	3	9	22	4	3	2	4	2	1	3	5	44	42	11	8	7	11	0	1	4	13	9	25	22	19	22	16	16	10	3	6	2	0	0	0	0	0	0	8	6	3	0	0	0	0	0	0	0	0	0	0	0	0	4	27	31	52	144	129	94	37	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	4	3	1	0	0
7	17	11	7	7	3	2	2	4	16	2	2	1	2	3	3	2	5	4	0	0	24	33	25	11	14	8	17	8	24	5	1	1	7	0	9	3	26	4	7	7	3	2	13	4	3	1	5	3	2	3	2	4	4	4	4	12	3	4	0	1	2	16	12	29	15	41	39	36	18	16	13	0	0	0	0	0	0	0	0	3	3	12	4	2	0	0	0	0	0	0	0	0	11	1	39	49	143	63	90	123	27	40	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0
0	5	0	6	9	27	3	5	5	21	4	4	6	2	2	2	0	5	2	0	0	0	0	4	20	10	12	14	3	8	23	0	2	1	3	0	8	1	0	25	13	7	7	4	1	2	0	3	1	2	0	3	8	3	2	2	5	1	2	3	2	11	29	16	50	43	30	36	52	48	28	4	0	2	0	0	0	0	0	2	19	2	2	1	0	0	0	0	0	0	0	0	7	0	1	3	35	43	5	17	48	21	9	29	50	8	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	2	0	0	0
7	4	6	4	11	25	8	7	4	4	5	2	3	3	2	4	3	0	1	2	2	0	1	1	2	9	6	1	5	5	3	6	3	3	2	2	4	13	7	10	3	6	2	3	4	4	3	1	1	3	3	1	4	7	10	12	5	14	3	2	11	33	30	25	33	47	97	72	119	114	26	1	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	8	19	24	34	77	56	88	61	16	11	83	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	3	3	0	1	0	0	6	9
5	6	3	2	8	6	10	25	42	15	9	8	3	1	12	3	1	0	0	1	0	2	2	4	6	6	2	15	18	8	3	5	2	5	1	3	3	3	6	3	4	2	2	2	1	2	0	1	3	4	6	9	50	12	5	14	2	5	4	17	11	28	34	40	83	146	78	130	104	43	3	2	0	1	2	5	3	29	0	10	53	26	24	1	0	24	0	0	0	0	0	0	0	0	1	5	33	45	87	74	73	105	77	35	60	169	181	63	56	51	7	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	2	0	0	2	3	11	1	5
8	17	8	2	5	8	6	4	50	16	9	19	23	1	0	2	0	5	4	1	0	2	1	17	2	4	6	7	8	0	24	3	2	0	2	4	5	3	1	0	2	0	0	0	0	1	2	1	18	0	3	3	5	14	2	3	6	2	9	8	29	18	31	40	150	99	122	135	35	2	1	1	0	3	2	7	14	1	0	9	35	46	77	0	0	0	0	0	0	0	0	0	5	0	2	8	54	64	71	37	80	39	63	91	96	65	205	270	272	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	0	0	0	1	1	1
9	17	10	2	3	6	3	10	33	16	5	8	10	8	0	3	7	3	2	2	1	4	4	4	2	0	4	7	2	4	34	8	2	3	9	2	17	5	1	1	0	1	1	2	2	1	1	4	2	0	0	7	0	0	3	32	3	32	9	22	21	22	62	85	86	92	94	125	14	0	0	1	2	7	24	28	1	0	7	25	37	51	76	14	0	0	0	0	0	0	0	1	2	1	2	2	19	54	67	38	100	64	87	31	39	51	119	445	352	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	2	1	0
3	7	10	15	14	6	4	7	1	2	2	6	10	13	6	21	11	4	2	1	5	2	4	1	2	0	2	3	3	4	8	9	2	1	6	10	4	2	5	6	1	2	4	7	10	2	9	3	4	5	5	3	2	12	21	9	8	31	25	24	28	23	54	100	154	142	79	72	0	0	1	0	4	9	32	26	0	0	14	45	78	62	65	3	3	0	0	0	0	0	1	1	3	2	3	5	11	31	46	56	65	11	25	18	31	88	138	202	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	1	2	0	1	0
2	2	6	13	6	12	9	17	14	8	8	8	8	11	30	49	72	30	6	5	3	7	5	14	16	26	5	11	10	3	8	5	2	4	3	4	4	6	5	4	16	8	5	23	10	4	17	7	37	49	7	7	43	15	15	5	8	19	33	18	23	48	112	94	118	139	171	28	0	0	0	0	6	7	15	23	0	7	15	37	36	51	51	23	5	1	0	0	0	0	0	1	1	1	0	1	3	5	14	14	23	25	31	25	35	22	99	313	143	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
0	1	2	6	5	6	14	5	7	12	13	21	16	4	15	23	23	48	27	27	10	13	8	10	7	11	26	9	8	9	5	9	4	6	6	2	4	16	22	21	13	36	35	21	16	21	12	30	25	14	13	20	23	28	19	32	22	21	47	47	48	95	98	173	116	261	18	5	2	5	0	5	1	7	27	14	11	7	19	20	33	64	26	9	3	0	0	0	0	0	0	0	0	0	0	9	19	15	5	15	10	27	51	25	105	45	111	161	116	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0
0	0	25	3	5	9	3	2	3	6	7	18	10	34	12	14	10	18	44	77	62	35	17	12	13	20	16	13	15	28	15	44	10	11	37	40	38	22	31	14	34	11	14	25	16	22	26	33	51	39	43	32	38	48	25	31	50	18	22	46	77	100	206	162	192	63	4	22	11	10	1	26	1	12	9	15	4	4	4	8	25	5	1	2	0	0	0	1	5	0	0	0	0	0	0	0	5	40	36	25	35	8	45	167	156	197	190	134	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
1	0	8	5	3	3	1	3	4	13	10	61	31	19	37	5	4	5	11	10	30	94	103	119	76	50	59	52	61	66	42	34	45	12	22	18	55	42	42	34	37	11	15	19	13	18	16	34	49	74	72	43	34	72	60	25	88	33	68	122	126	183	143	199	48	6	20	46	33	34	19	3	3	9	11	27	27	4	3	10	20	2	0	0	0	0	0	1	1	1	0	0	0	0	3	9	48	67	46	93	48	144	466	296	706	643	268	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
